contender,scenario,seed_band,n_episodes,episode_length,p50,p95,p99,mean_lat,sla_pct,shed_pct,reward,hhi
candidate_a2c,near-idle,31000-31039,40,128,25.68423641395738,34.956914202486274,44.7997364613063,27.207113928076375,0.1171875,0.007233670064426085,-0.37361777617080205,0.21244504987082827
candidate_a2c,near-idle,32000-32039,40,128,23.089278800944047,34.5736879019626,41.551021799713695,27.092418314723467,0.13671875,0.008218103852000086,-0.36943568771895485,0.21050740854149996
candidate_a2c,near-idle,33000-33039,40,128,25.01649539877721,34.98420285026834,42.973575118154805,29.437179532880087,0.21484375000000003,0.009893441883352207,-0.4259471123374238,0.2113155099279917
candidate_a2c,near-idle,34000-34039,40,128,25.201410065229133,38.747228269344035,42.03935268143694,27.981832125178766,0.1953125,0.007818433264536835,-0.37028056883296917,0.21015889570249263
candidate_sac,near-idle,30000-30039,40,128,20.061100528903744,28.913153227723733,31.267814690105013,23.579852177129915,0.0390625,0.031060776555684004,-0.46832828921347913,0.7061728005041179
candidate_sac,near-idle,31000-31039,40,128,18.1448075871022,25.059527165888337,30.32493226672035,24.47280375595782,0.13671875,0.05164962315840387,-0.5141036843984101,0.7168337111711931
candidate_sac,near-idle,32000-32039,40,128,20.793431111818347,26.931185359274597,30.76497771786562,27.696270156987417,0.1171875,0.06932473635733805,-0.5045930744332459,0.6730583680855673
candidate_sac,near-idle,33000-33039,40,128,19.77928481036166,31.371314854736053,36.81083244115007,26.919129364934257,0.09765625,0.049641813591914614,-0.5358354424543564,0.6968629267418678
candidate_sac,near-idle,34000-34039,40,128,20.19482532306808,29.679090384954904,41.97305068066134,26.647481502903332,0.078125,0.059682026105412275,-0.4997749581123957,0.704243707639358
candidate_dqn,near-idle,30000-30039,40,128,27.390024798533247,34.90331126929326,39.61652545252371,27.656312924613303,0.1171875,0.00037980337081588034,-0.3401005889010101,0.20490662199843515
candidate_dqn,near-idle,31000-31039,40,128,26.917416709904614,32.49153506961071,36.42842083839588,28.44116056202065,0.13671875,0.004901118681775549,-0.3830824397778154,0.20527496241094828
candidate_dqn,near-idle,32000-32039,40,128,23.99717111775128,33.86213332235146,68.12381135268843,26.89631329695817,0.15625,0.005923827714597182,-0.35941903580229784,0.20809599910685056
candidate_dqn,near-idle,33000-33039,40,128,25.034103725056372,35.19493838895034,71.46918127101075,29.2294342014118,0.15625,0.008325351426292527,-0.41581689126514443,0.2093598021820262
candidate_dqn,near-idle,34000-34039,40,128,25.943704870840065,36.42141097394132,40.556421160251915,28.230002762854536,0.15625,0.005730365408419099,-0.3731314533885664,0.20551396818127937
round_robin,near-idle,30000-30039,40,128,27.341571080611562,55.52865133916092,2014.8251364954078,64.1950641803616,2.4609375,0.07503814286380166,-0.9169912774458006,0.24519314236111112
round_robin,near-idle,31000-31039,40,128,27.17414294503791,90.58086779901551,1922.0689142052731,75.19977528540737,2.8515625,0.1332053199491223,-1.1453389228031832,0.24534505208333335
round_robin,near-idle,32000-32039,40,128,24.20244402372061,86.39861212442256,1807.341995930371,79.91111006537444,3.45703125,0.16459473267748476,-1.2754698200820047,0.2455729166666667
round_robin,near-idle,33000-33039,40,128,25.898558523654792,110.45464483342447,2167.573771449207,87.28998495319867,3.5937499999999996,0.19562173808395722,-1.4518068186484725,0.24565972222222224
round_robin,near-idle,34000-34039,40,128,25.713238771763613,83.86550345266383,1951.598554961751,74.75155672497294,2.7734375,0.15224221727274356,-1.1445704178066998,0.24548611111111115
least_connections,near-idle,30000-30039,40,128,27.74423203272726,37.72018430760048,2288.1680749888947,79.98986830695115,3.2421875000000004,0.23391039375911396,-1.1348709162759696,0.2456380208333334
least_connections,near-idle,31000-31039,40,128,26.618321486801918,87.18908919543924,2165.6814162417904,85.05619428191295,2.7734375,0.3024756177049159,-1.2717943915465997,0.2457465277777778
least_connections,near-idle,32000-32039,40,128,24.05782802811835,83.10995055630336,1938.6933637253317,88.63273912721563,3.10546875,0.36564593601069145,-1.382039511776454,0.24582248263888892
least_connections,near-idle,33000-33039,40,128,25.769321731815552,87.991948924758,2358.6889930682114,95.37079300629682,3.76953125,0.41352159272879335,-1.5451931790301197,0.2458658854166667
least_connections,near-idle,34000-34039,40,128,25.398447279923126,78.81391581313153,2056.348627837821,83.93968013121967,2.94921875,0.35849270212938733,-1.2774892830276603,0.2458658854166667
random_shadow,near-idle,30000-30039,40,128,27.317534814332316,41.44249699129713,2213.878375655169,66.480924733003,1.9921874999999998,0.13059109234693386,-0.9431500312473287,0.26464050643511955
random_shadow,near-idle,31000-31039,40,128,27.234853441457588,78.94125617345048,1922.9155606963657,73.25358708263016,2.421875,0.1571227698133874,-1.092140333988055,0.2645825693056785
random_shadow,near-idle,32000-32039,40,128,24.28713670433649,58.0349062999399,2020.0014054313103,83.01574965452906,3.1445312500000004,0.23307800172848317,-1.2930693827018493,0.26614649381346844
random_shadow,near-idle,33000-33039,40,128,26.001423455179136,83.18765478344997,2187.7571447425776,86.55756115434181,3.22265625,0.2457363607626785,-1.4038506870093452,0.26609459464515484
random_shadow,near-idle,34000-34039,40,128,25.39791579593519,66.81813919455539,1925.4855511671626,71.35140071196615,2.67578125,0.17730045802856823,-1.0864596428708184,0.26491396056625605
join_shortest_queue,near-idle,30000-30039,40,128,27.69559367059392,87.95774045984962,1123.4278307310753,58.24492101790632,2.9296875,0.08050927100857344,-0.8243707616748992,0.20071631575201004
join_shortest_queue,near-idle,31000-31039,40,128,27.52292615685388,100.91718656256954,1866.4867232591457,60.77351495125604,2.40234375,0.19638991281933382,-0.9261703288074262,0.2011124812157822
join_shortest_queue,near-idle,32000-32039,40,128,24.364085191089117,112.38155958869,1575.1539914691427,57.07887767850734,2.9296875,0.2899247774585585,-0.9212450308933056,0.20139259856848338
join_shortest_queue,near-idle,33000-33039,40,128,25.50991926887137,116.73015732799928,2094.319881623548,71.86712888495384,2.48046875,0.3486552642685605,-1.2174675871057143,0.2016517115013206
join_shortest_queue,near-idle,34000-34039,40,128,26.124953626283563,101.92720552543761,1719.0558958979645,66.3488781568423,2.75390625,0.2771814817307973,-1.0252286206185635,0.20154575440290845
power_of_two_choices,near-idle,30000-30039,40,128,27.6039450368041,84.86297000285458,1991.357200516263,61.98650962776534,2.734375,0.09248761212268163,-0.8800566367201649,0.20136477682768109
power_of_two_choices,near-idle,31000-31039,40,128,27.310578748958825,100.98870608631803,1860.9392350453454,62.37130108148373,2.51953125,0.1893708698505838,-0.9534576784845961,0.20169746346700185
power_of_two_choices,near-idle,32000-32039,40,128,24.39936137680691,112.82819488922507,1547.2794026345682,58.266180654046686,3.3398437500000004,0.26218008801307624,-0.9471810353180874,0.20192036172008718
power_of_two_choices,near-idle,33000-33039,40,128,25.430040755944624,117.32033230921762,2112.793061523374,72.37164841684087,2.5,0.3458957107015931,-1.2260085587599785,0.20217241197994634
power_of_two_choices,near-idle,34000-34039,40,128,26.137018743403438,90.61347654386148,1818.0430419694844,67.52585722423187,2.63671875,0.2901129745188044,-1.0363462439450113,0.20219195667598716
least_response_time,near-idle,30000-30039,40,128,21.08102806135471,30.339043069318826,34.068018444001716,24.4119986186827,0.05859375,0.014648804580520494,-0.34216379941025893,0.2649864698919314
least_response_time,near-idle,31000-31039,40,128,20.29522417332138,28.166249206681602,33.86386933750637,24.157266506194897,0.09765625,0.016020359176771456,-0.3783444045062779,0.2774500387280422
least_response_time,near-idle,32000-32039,40,128,20.226009999850234,28.584197786246737,30.08618105289707,24.738367489655424,0.15625,0.0230286453240803,-0.36403872730572306,0.2541917393281052
least_response_time,near-idle,33000-33039,40,128,20.23241944586549,32.88446708007461,39.83479985183706,25.76038048139096,0.15625,0.019578886246678452,-0.4077441518416666,0.26558062962148127
least_response_time,near-idle,34000-34039,40,128,20.207798836866026,34.842035712434885,40.28384789970672,25.258446088187032,0.13671875,0.02451890140429569,-0.3663274390420626,0.261896744164395
weighted_least_connections,near-idle,30000-30039,40,128,27.665885708260987,86.9402388293054,693.0760930306578,70.59618496148813,3.125,0.38179637763849,-0.8819441280963751,0.20305343571003184
weighted_least_connections,near-idle,31000-31039,40,128,27.490274121433956,100.15257148279822,3708.4340860978955,84.65106598793648,2.48046875,0.6905503049389022,-1.0744075068376877,0.20561356328859684
weighted_least_connections,near-idle,32000-32039,40,128,24.328385607917355,112.00097072006128,3265.644848267371,79.02613793647033,3.3007812499999996,0.7152292372668174,-1.05689567533513,0.2059235999972991
weighted_least_connections,near-idle,33000-33039,40,128,25.556114520416646,115.22067572034169,4134.2008681123525,109.13225658781535,2.5390625,1.0671465525020298,-1.4448488074583772,0.20836577494458988
weighted_least_connections,near-idle,34000-34039,40,128,26.38158256817719,104.14639197490555,3316.0865798969485,93.16654329223289,2.75390625,0.8955646721283647,-1.1828642221140933,0.20781632000188938
candidate_mono_seed0,near-idle,30000-30039,40,128,23.723780084536482,31.47815471405173,39.285611563592866,25.73915372488465,0.05859375,0.0064911363416546245,-0.33349426934804494,0.21950324439687216
candidate_mono_seed0,near-idle,31000-31039,40,128,23.24147055123243,30.365743318984034,35.17306125161229,25.808552159594342,0.13671875,0.008839728628097657,-0.3707571721044644,0.2244341786055736
candidate_mono_seed0,near-idle,32000-32039,40,128,21.75677727284815,31.266928165108013,35.59101098965044,26.03756485815772,0.15625,0.010943572959408515,-0.3608005887282054,0.2172351464438818
candidate_mono_seed0,near-idle,33000-33039,40,128,22.938489409896768,33.3591320373651,38.99062213959062,27.84638455987034,0.1953125,0.011176052080866127,-0.417927127826041,0.221645312019578
candidate_mono_seed0,near-idle,34000-34039,40,128,22.97613679786391,35.66406957681824,40.41034587027623,26.964356286625094,0.17578125,0.012946224698196857,-0.3701974330307296,0.2186812481969179
candidate_mono_seed1,near-idle,30000-30039,40,128,23.728462366109433,31.4729051973359,37.79552625957716,25.663927421419267,0.05859375,0.006539439196569692,-0.33291018796993976,0.2196595358309606
candidate_mono_seed1,near-idle,31000-31039,40,128,23.238782442360858,30.357480529994678,35.14842675078664,25.726390614612377,0.13671875,0.008870949464305949,-0.3700348859828505,0.22457361904826886
candidate_mono_seed1,near-idle,32000-32039,40,128,21.749824687147346,31.258829650407783,35.00467427163125,25.899385343926646,0.15625,0.010999077407357935,-0.3595733716477871,0.21744219839565
candidate_mono_seed1,near-idle,33000-33039,40,128,22.93814960133536,33.34689774010462,39.00527877406593,27.78734447922834,0.1953125,0.011188738816078582,-0.41725225746167693,0.22174297866762477
candidate_mono_seed1,near-idle,34000-34039,40,128,22.949936412805652,35.66160177983063,40.40603629564045,26.89150092287855,0.17578125,0.012995710655570376,-0.36963065532787126,0.2188162588311222
candidate_mono_seed2,near-idle,30000-30039,40,128,21.503360920379674,34.289796622458546,41.2891470114016,25.485641472285245,0.05859375,0.006508897522586678,-0.33555386001085835,0.22881079176172894
candidate_mono_seed2,near-idle,31000-31039,40,128,21.771564929549783,31.162680953671817,45.14726276308716,25.38565433587278,0.13671875,0.009579816178674126,-0.37412608413104353,0.24012091649111028
candidate_mono_seed2,near-idle,32000-32039,40,128,20.253199017597233,31.2817985247329,42.60110988191096,25.703961590813083,0.15625,0.01213804236103639,-0.36362409017052977,0.22932222003964578
candidate_mono_seed2,near-idle,33000-33039,40,128,22.936237683602545,33.42540860284711,51.55378769423711,27.945835598946804,0.1953125,0.013588512001797622,-0.42186297446183635,0.2283308439768895
candidate_mono_seed2,near-idle,34000-34039,40,128,21.68264542893834,35.66785967898039,40.41934350430129,26.796267687022556,0.17578125,0.013352803095974647,-0.3724114443838776,0.22665279530781163
candidate_mono_seed3,near-idle,30000-30039,40,128,23.921111626045835,34.28654080904031,39.730312823202794,25.94983149604122,0.05859375,0.006516339723372145,-0.33524461971112995,0.21928650753343396
candidate_mono_seed3,near-idle,31000-31039,40,128,23.46888049753945,30.8844947692262,43.077510700328354,26.032762314150354,0.13671875,0.008855990078844302,-0.3726961354617417,0.22426023339474624
candidate_mono_seed3,near-idle,32000-32039,40,128,21.77888961531785,31.885421510116053,46.89170867381482,26.366850291936352,0.17578125,0.010972564298075126,-0.3639947654341216,0.2170159308469509
candidate_mono_seed3,near-idle,33000-33039,40,128,23.02037305560141,33.43542888413014,49.7392352493169,28.193870004975775,0.1953125,0.011182664785732314,-0.4210902161672351,0.22145886617889596
candidate_mono_seed3,near-idle,34000-34039,40,128,22.98784331958917,35.66949342816239,40.421097967067794,27.184099326248873,0.17578125,0.012972052930439147,-0.3724007617725117,0.2185089868637124
candidate_mono_seed4,near-idle,30000-30039,40,128,23.858666933494398,32.10100657601967,39.428931943396904,25.593861110828904,0.05859375,0.006526285256642288,-0.3344159184736426,0.2242460902548359
candidate_mono_seed4,near-idle,31000-31039,40,128,22.934298650139972,30.779170452794528,38.84095996086368,25.69773832607769,0.13671875,0.00886240560715644,-0.3717869528547058,0.22898209724007268
candidate_mono_seed4,near-idle,32000-32039,40,128,20.604486349572635,31.268106852547657,36.444834247563975,25.788903570979038,0.15625,0.012159433758161045,-0.3617937751605007,0.2242740105656687
candidate_mono_seed4,near-idle,33000-33039,40,128,22.935972892697663,33.37528772554019,43.62691932931705,27.84482554213444,0.1953125,0.012544077668586917,-0.41961020857798087,0.22563157168712483
candidate_mono_seed4,near-idle,34000-34039,40,128,22.239347492144418,35.6653538682032,40.41537812496106,26.852881683233978,0.17578125,0.012982230752053904,-0.3712194598241415,0.22262525464791363
candidate_maxxer_seed0,near-idle,30000-30039,40,128,25.433969341165803,32.807673036533366,41.030820405605894,26.594712493298363,0.05859375,0.003962026593659327,-0.33403162380925994,0.20936546141278253
candidate_maxxer_seed0,near-idle,31000-31039,40,128,25.00563042178154,34.622018200155935,36.95286237681338,27.35613033438503,0.1171875,0.006968787031402499,-0.38065585000747515,0.21206591904746536
candidate_maxxer_seed0,near-idle,32000-32039,40,128,23.097123390295323,33.02953027875524,36.445192812456355,26.549227312366234,0.17578125,0.006744567391045858,-0.3644740503234881,0.20980259861661404
candidate_maxxer_seed0,near-idle,33000-33039,40,128,24.573685101328785,34.138284446064326,43.4011349004669,28.16988545303939,0.1953125,0.007864911273049153,-0.4133291252470087,0.21212173639255338
candidate_maxxer_seed0,near-idle,34000-34039,40,128,24.37733242046904,36.00837546450051,40.49950346145618,27.185475691302383,0.17578125,0.009277269241019258,-0.3638179001123377,0.2100275333023877
candidate_maxxer_seed1,near-idle,30000-30039,40,128,25.4263302672572,33.27393294616875,37.69023256936346,26.412679508674387,0.078125,0.004195059239363737,-0.3356953346187611,0.2147422082248319
candidate_maxxer_seed1,near-idle,31000-31039,40,128,24.624312272759987,30.783047388447137,34.987526135527375,26.95310743027104,0.1171875,0.0066050092521622705,-0.378521123390671,0.21745368148036373
candidate_maxxer_seed1,near-idle,32000-32039,40,128,22.44476436641265,32.427103705524154,35.77461300863953,26.537728941272047,0.17578125,0.009407563576206035,-0.3645544992767989,0.2135111581902654
candidate_maxxer_seed1,near-idle,33000-33039,40,128,24.11914073253063,34.17795229730765,42.246266049429316,29.655480003488016,0.1953125,0.009621578892158445,-0.43367379580961884,0.21438323960622077
candidate_maxxer_seed1,near-idle,34000-34039,40,128,24.382535697460995,35.404686394293485,40.5312834861071,28.147108664572716,0.1953125,0.008393000696583513,-0.37969615373680127,0.21291213296128952
candidate_maxxer_seed2,near-idle,30000-30039,40,128,25.345300486190816,33.58295869023144,39.26435959946464,27.89210730863299,0.09765625,0.002979535839407417,-0.35495749807321875,0.22272805223734
candidate_maxxer_seed2,near-idle,31000-31039,40,128,25.040203210206933,33.97998925139379,37.78856550665949,27.556472744937548,0.1171875,0.00807830192974403,-0.3828829301112238,0.2263716861443985
candidate_maxxer_seed2,near-idle,32000-32039,40,128,22.842091664704313,32.45921986221339,37.29106864356191,27.14011424634366,0.15625,0.016236406663644905,-0.37864715584185615,0.22593037507852598
candidate_maxxer_seed2,near-idle,33000-33039,40,128,24.284097411518207,35.590294857965176,46.39781719944411,29.902359688289078,0.1953125,0.017830783821135673,-0.43073188899977816,0.2226289158668478
candidate_maxxer_seed2,near-idle,34000-34039,40,128,24.600888895889497,36.281540823745466,41.50261922956837,28.730821706250083,0.1953125,0.008107566564473012,-0.388669314545585,0.22279333762660664
candidate_maxxer_seed3,near-idle,30000-30039,40,128,25.245614923126602,35.193316742291785,46.52813586022146,26.93870607774516,0.05859375,0.0026948239461301016,-0.33731864174284787,0.21315630918370845
candidate_maxxer_seed3,near-idle,31000-31039,40,128,25.444430588715967,35.45055304041555,46.098202062257755,28.789846944273272,0.17578125,0.011621740900129409,-0.39865704473105346,0.2155798849212834
candidate_maxxer_seed3,near-idle,32000-32039,40,128,23.593963688804166,33.117243336346505,42.277377058592194,26.22370047071256,0.1171875,0.005392737401985642,-0.3573146744151877,0.21315731940490287
candidate_maxxer_seed3,near-idle,33000-33039,40,128,25.101579077770865,34.49028881747712,44.08823877928648,28.690905077147153,0.1953125,0.009200906128801624,-0.41955846477648207,0.2161738079266801
candidate_maxxer_seed3,near-idle,34000-34039,40,128,24.86453300935576,37.13149814425078,40.40552405908609,27.554371893988264,0.17578125,0.009936192817227496,-0.36814305921530177,0.21416084323079804
candidate_maxxer_seed4,near-idle,30000-30039,40,128,25.135584091422125,33.703743164265745,40.01674272881862,27.132845095308017,0.078125,0.0018306031876415905,-0.3473598578861593,0.2338266591873957
candidate_maxxer_seed4,near-idle,31000-31039,40,128,25.513536192078618,32.84806490153854,37.929300698229454,27.269974406793732,0.1171875,0.012952086423412371,-0.3850650482283264,0.23955544074154772
candidate_maxxer_seed4,near-idle,32000-32039,40,128,22.988325791387997,32.37351763121608,35.45010876338433,26.085158164126756,0.1171875,0.01027172595208825,-0.3635663653679612,0.235736389554902
candidate_maxxer_seed4,near-idle,33000-33039,40,128,24.421979940430177,36.12340668718333,43.12376459652171,29.23432741142825,0.1953125,0.01649295292196023,-0.43038646539494,0.23744539858573002
candidate_maxxer_seed4,near-idle,34000-34039,40,128,24.91831943947409,37.03993305820622,40.23348644938324,27.876404196976374,0.17578125,0.011595708124259104,-0.3774042427950608,0.23569422578954632
policy_shipped,held_out_dual_degrade,30000-30039,40,128,1183.0129203179172,2880.778777865472,4553.776899395915,1170.3021669337336,72.55859375,22.98389998726817,-14.657934195720042,0.5194418945312499
policy_shipped,held_out_dual_degrade,31000-31039,40,128,1029.3383426284681,2851.3710548327595,4074.5909067819875,1033.8787635224023,65.546875,21.958418972461597,-13.712355062855426,0.51879443359375
policy_shipped,held_out_dual_degrade,32000-32039,40,128,1139.2882560837052,2959.2440842961782,4403.2203468217,1200.0940340584098,76.66015625,24.571373450519822,-15.035554066100712,0.51927490234375
policy_shipped,held_out_dual_degrade,33000-33039,40,128,1003.5255770052481,2803.499278144765,4577.683212317853,1008.9080787058654,63.61328125,22.110033420385715,-12.855201912142547,0.5180664062499999
policy_shipped,held_out_dual_degrade,34000-34039,40,128,1197.0448147805548,3205.1258522592457,5182.767600179521,1277.0983191877658,77.51953125,27.412453017397393,-16.24067896021746,0.5197978515624999
candidate_v2,held_out_dual_degrade,30000-30039,40,128,94.88666655294371,2657.2730747625214,3747.662445254762,785.4993191904351,43.0078125,12.383581916943074,-9.516925106718784,0.3185496720572477
candidate_v2,held_out_dual_degrade,31000-31039,40,128,86.27667702060509,2636.15387494868,3754.971619014536,769.4826302557242,40.41015625,13.576937423039181,-9.541572908863865,0.32446304490060723
candidate_v2,held_out_dual_degrade,32000-32039,40,128,90.31347356182422,2864.8464685961144,3880.0197607237574,896.0100867800253,44.08203125,16.73726166301973,-10.708183571180587,0.33543760138055095
candidate_v2,held_out_dual_degrade,33000-33039,40,128,86.3540091058535,2701.576602047683,3590.3072016412507,777.9515708769222,39.51171875,14.593957565136023,-9.294394597992328,0.3240305966859387
candidate_v2,held_out_dual_degrade,34000-34039,40,128,113.35103018639882,2858.107934181639,4206.541089830904,913.6834451909086,47.20703125,15.71626713823348,-11.12715687567849,0.3356801122810838
candidate_a2c,held_out_dual_degrade,30000-30039,40,128,107.20513628421233,2932.865332666292,4662.30539286594,870.0770205850306,45.0,12.331723500525719,-10.96689775893396,0.3099264543632504
candidate_a2c,held_out_dual_degrade,31000-31039,40,128,96.29701691815518,2683.7648447708793,3849.1645635461114,861.1734182326032,42.6953125,13.733572447739789,-11.080559496016305,0.3138934702858359
candidate_a2c,held_out_dual_degrade,32000-32039,40,128,98.87262334435238,2884.9985716891606,4492.016371463662,945.4053955134339,45.64453125,16.898827510223963,-11.876666896615468,0.32476578100591336
candidate_a2c,held_out_dual_degrade,33000-33039,40,128,94.4307564981647,2795.3872042633775,3762.4998439167694,832.0014355624386,41.58203125,15.31352237557127,-10.65355666974953,0.3192677445212353
candidate_a2c,held_out_dual_degrade,34000-34039,40,128,194.658556356335,2854.9156454078966,5251.87320032084,998.7021594781461,49.86328125,16.3055591806696,-12.630389255893325,0.329119224226042
candidate_sac,held_out_dual_degrade,30000-30039,40,128,112.36243969041121,2445.4695712021544,3443.816240249404,853.2732526495587,45.37109375,17.53593840215717,-8.525357833870038,0.43238787497651554
candidate_sac,held_out_dual_degrade,31000-31039,40,128,98.0658451535576,2363.7059462096086,3136.611249766535,820.7676143479428,42.2265625,17.725319208166972,-8.16134823612794,0.43560061168826125
candidate_sac,held_out_dual_degrade,32000-32039,40,128,108.03587587666573,2518.82983225601,2952.2236762880334,929.9342505064145,45.4296875,20.994659969327802,-9.147546642479686,0.4450836715890569
candidate_sac,held_out_dual_degrade,33000-33039,40,128,97.25426989938197,2327.9779400165526,2869.962458716416,804.8812322265928,41.5625,18.447061825791856,-8.002890456687998,0.4417195367435095
candidate_sac,held_out_dual_degrade,34000-34039,40,128,114.44579447095691,2454.8539822085268,3029.389112582119,912.4803367320371,47.08984375,19.92586652071581,-9.099629253795587,0.4397129587368018
candidate_dqn,held_out_dual_degrade,30000-30039,40,128,99.48718127464022,2818.783328175965,3981.5794375541,854.122983827044,37.421875,13.593739080251064,-9.091866118167424,0.358930078804704
candidate_dqn,held_out_dual_degrade,31000-31039,40,128,90.01500440712113,2587.6761242181433,3861.984255082613,828.4503231161634,38.0078125,14.766738413138908,-8.885164687079776,0.3808727562790753
candidate_dqn,held_out_dual_degrade,32000-32039,40,128,95.32301965176069,2819.9992853008694,3874.2465998501057,1007.7209893394241,42.12890625,18.667587712197836,-10.194584892581242,0.4013724622716057
candidate_dqn,held_out_dual_degrade,33000-33039,40,128,92.12201452472004,2671.1358555056063,7861.587184571743,889.078919509789,37.96875,16.439740332758912,-8.882041149814956,0.39042095695314083
candidate_dqn,held_out_dual_degrade,34000-34039,40,128,102.96776456858552,2791.0724019718377,3768.4356880864925,998.893265031463,42.59765625,17.136034460711947,-10.443306519177336,0.39339397615093874
round_robin,held_out_dual_degrade,30000-30039,40,128,224.3278777123988,2902.2096440193463,5003.286773409189,952.3503418704079,51.38671875000001,11.694044877152084,-12.385749822307499,0.29824218750000003
round_robin,held_out_dual_degrade,31000-31039,40,128,179.6659678484013,2946.861584993153,4692.178102925041,908.6523635290232,48.7109375,12.801231085022142,-12.052825881238622,0.29967230902777786
round_robin,held_out_dual_degrade,32000-32039,40,128,318.49275052725534,3191.1050181183323,3991.682768667533,1046.2490149037735,52.16796875000001,15.943001820561292,-13.430354242181062,0.31088758680555556
round_robin,held_out_dual_degrade,33000-33039,40,128,161.286164293144,2965.53380287277,4061.0806142556253,909.7605071426508,47.32421875,13.81995234823124,-11.576894927629574,0.3025846354166667
round_robin,held_out_dual_degrade,34000-34039,40,128,781.5867544763105,3110.683677594719,4338.154354775591,1046.633021675126,55.3125,14.55684765411496,-13.612530718547635,0.3073806423611111
least_connections,held_out_dual_degrade,30000-30039,40,128,225.80450902125438,2759.957647388923,4468.4688393152865,920.3854123506939,50.50781250000001,13.172207169381847,-12.425871208956433,0.29218967013888897
least_connections,held_out_dual_degrade,31000-31039,40,128,182.28815180656738,2608.237138599024,4596.532424758902,882.8476636668631,48.96484375,14.04420545261837,-12.150977487212623,0.2931315104166667
least_connections,held_out_dual_degrade,32000-32039,40,128,191.25630535731318,2762.648800538245,4397.581454886935,987.8983460937718,49.58984375,16.53268290041244,-12.849739897901932,0.3013715277777778
least_connections,held_out_dual_degrade,33000-33039,40,128,162.9741232381885,2664.44575365203,4211.006556652751,851.485543499139,47.51953125,14.054462291211149,-11.1506579023986,0.29274956597222224
least_connections,held_out_dual_degrade,34000-34039,40,128,838.3897833314666,2691.2840578025452,4325.756624853171,1006.273964723644,54.3359375,16.326868182878126,-13.769811429909831,0.30038411458333336
random_shadow,held_out_dual_degrade,30000-30039,40,128,275.25598727381987,2983.35332037225,4421.824798692513,971.1314395029974,52.42187499999999,13.379114004737842,-12.468751478048384,0.32371966533170815
random_shadow,held_out_dual_degrade,31000-31039,40,128,194.39421850653738,2933.267497480194,4236.35409508862,931.3677943714811,49.7265625,14.201939897197757,-12.290849623016806,0.3240713841220765
random_shadow,held_out_dual_degrade,32000-32039,40,128,531.4664487392813,3114.4290372776713,4490.367923063989,1104.129059878511,53.41796875,17.602974960659694,-13.563305325329015,0.3384630774868847
random_shadow,held_out_dual_degrade,33000-33039,40,128,176.3233941984447,2802.7698359397405,4324.120242547695,936.0458090231275,48.69140625,15.371143902843116,-11.542909051131028,0.3304009308182503
random_shadow,held_out_dual_degrade,34000-34039,40,128,929.3101574104113,3118.2802067122097,4523.065751812209,1101.828475758815,57.75390625,16.55540437654987,-14.052143718034127,0.3345098903573433
join_shortest_queue,held_out_dual_degrade,30000-30039,40,128,143.70911119242476,3102.8180363290826,5462.672926296278,1027.0507900852258,44.82421875,13.69199366657588,-12.463477005841218,0.27324011900742784
join_shortest_queue,held_out_dual_degrade,31000-31039,40,128,125.35045159886374,3074.4921200637164,4692.178102925041,952.8775952019874,43.57421875,14.617681326602547,-12.16149277676946,0.27227748905279964
join_shortest_queue,held_out_dual_degrade,32000-32039,40,128,144.3392796048874,3793.3879037410697,5522.305665151241,1164.8885206523278,46.19140625,17.37496367447418,-13.62117879578867,0.2835081257316706
join_shortest_queue,held_out_dual_degrade,33000-33039,40,128,125.24291579960757,3158.0755942170326,5599.57901239993,1044.2546812058736,42.75390625,15.872465160950583,-12.059088374221256,0.2779035671684347
join_shortest_queue,held_out_dual_degrade,34000-34039,40,128,175.39446560280916,3960.943193663646,6291.5933834001125,1176.4374593261978,48.88671875,16.411500845911178,-13.78035657246792,0.28418224528597114
power_of_two_choices,held_out_dual_degrade,30000-30039,40,128,147.55229991584895,3120.140408624087,5310.877874800906,1008.4592147918204,45.41015625,13.649861074919217,-12.530228880778255,0.2722622652947316
power_of_two_choices,held_out_dual_degrade,31000-31039,40,128,140.9130128620952,2976.8068267644576,4666.269020255651,988.1118111698182,45.0,14.625224556887446,-12.307837069563714,0.2740339859669927
power_of_two_choices,held_out_dual_degrade,32000-32039,40,128,146.5258761328285,3668.226732619504,4931.959685510481,1161.6883526806066,46.73828125,17.672957655923526,-13.68489169843158,0.2841739219728697
power_of_two_choices,held_out_dual_degrade,33000-33039,40,128,129.91677140667625,3097.6216934859553,5246.532805566576,1044.0838955409138,43.41796875,16.044568068368136,-12.078842671302242,0.27934527484331256
power_of_two_choices,held_out_dual_degrade,34000-34039,40,128,154.57153228874228,3744.6263701609455,5216.077960577349,1118.0342822590424,47.265625,16.542587635086996,-13.557476830792705,0.282423617025316
least_response_time,held_out_dual_degrade,30000-30039,40,128,133.77944796031036,2718.0320117647775,4137.608315672075,1072.4419181489889,47.96875,14.558794899522049,-9.65646969394721,0.35687580650695666
least_response_time,held_out_dual_degrade,31000-31039,40,128,87.81223067581061,2552.1154590022065,3300.255906241238,959.5190992776461,44.6875,15.19466534958215,-8.78697224047767,0.35581203206308604
least_response_time,held_out_dual_degrade,32000-32039,40,128,95.7885112880769,2701.43949882288,3867.6118554278432,1054.481313364599,46.69921875,18.23563078509449,-9.66949452317887,0.36221989817803024
